Gr_ID,Full Name,Email,Phone Number,Course,Branch,Registration Date,College,Field
GR0645,Ayaan Singh,ayaan.singh45@example.com,+91 7614679526,AI/ML & Data Science,RWSON - Online,2026-02-28,Silver Oak University,Diploma in IT
GR0646,Diya Joshi,diya.joshi24@example.com,+91 6285957841,Video Editing | 3D Animation,RWNV1 - Navshari,2026-02-22,L.D. College of Engineering,B.Sc IT
GR0647,Ramesh Trivedi,ramesh.trivedi37@example.com,+91 7127245592,Graphic | UI/UX,RWMH - Maheshana,2026-02-17,L.D. College of Engineering,B.Tech Computer Science
GR0648,Kavya Patel,kavya.patel31@example.com,+91 8557877377,Graphic | Video Editing,RWAM1 - Amreli,2026-02-04,Gujarat University,BCA
GR0649,Ayaan Rathod,ayaan.rathod16@example.com,+91 8657828105,Full Stack Development,RWNV1 - Navshari,2026-02-05,L.D. College of Engineering,Diploma in IT
GR0650,Isha Trivedi,isha.trivedi28@example.com,+91 8655573535,Video Editing | 3D Animation,RWR2 - Mavdi,2026-02-27,L.D. College of Engineering,B.Sc IT
GR0651,Pooja Joshi,pooja.joshi23@example.com,+91 9342019445,Full Stack Development,RWA1 - Nikol,2026-02-09,L.D. College of Engineering,M.Sc IT
GR0652,Rahul Patel,rahul.patel17@example.com,+91 6429144397,Graphic | UI/UX,RWA4 - Bopal,2026-02-19,Nirma University,B.Com
GR0653,Tara Parmar,tara.parmar56@example.com,+91 8336435899,AI/ML & Data Science,RWA5 - Chandkheda,2026-02-18,Marwadi University,BCA
GR0654,Vikram Gupta,vikram.gupta20@example.com,+91 9184948220,Video Editing | 3D Animation,RW5 - Ved Road,2026-02-11,Nirma University,B.Com
GR0655,Arjun Rathod,arjun.rathod21@example.com,+91 8981975351,Graphic | UI/UX,RWA1 - Nikol,2026-02-16,VNSGU,B.Tech Computer Science
GR0656,Ramesh Vyas,ramesh.vyas96@example.com,+91 7264147627,Full Stack Development,RW6 - Adajan,2026-02-20,Nirma University,MCA
GR0657,Krishna Kumar,krishna.kumar82@example.com,+91 9060285612,AI/ML & Data Science,RWR2 - Mavdi,2026-02-19,Gujarat University,M.Sc IT
GR0658,Tara Vyas,tara.vyas76@example.com,+91 7802129839,AI/ML & Data Science,RWNV1 - Navshari,2026-02-01,Nirma University,Diploma in IT
GR0659,Ramesh Mehta,ramesh.mehta71@example.com,+91 8884620466,Graphic | UI/UX,RWA5 - Chandkheda,2026-02-13,Marwadi University,B.Tech Computer Science
GR0660,Pooja Gupta,pooja.gupta25@example.com,+91 8595806216,Graphic | Video Editing,RWSON - Online,2026-02-23,Gujarat University,Diploma in IT
GR0661,Maya Chauhan,maya.chauhan54@example.com,+91 9042179128,Graphic | UI/UX,RW4 - Mota Varachha,2026-02-06,Gujarat University,MCA
GR0662,Vikram Joshi,vikram.joshi93@example.com,+91 9517427399,Video Editing | 3D Animation,RWA5 - Chandkheda,2026-02-20,Nirma University,B.Tech Computer Science
GR0663,Arjun Mehta,arjun.mehta45@example.com,+91 6519989093,Video Editing | 3D Animation,RWVN1 - Vidhyanagar,2026-02-15,Silver Oak University,Diploma in IT
GR0664,Neha Sharma,neha.sharma77@example.com,+91 8781652616,AI/ML & Data Science,RWA5 - Chandkheda,2026-02-04,SVNIT,B.Tech Computer Science
GR0665,Pooja Parmar,pooja.parmar52@example.com,+91 8703558139,AI/ML & Data Science,RWSON - Online,2026-02-21,Nirma University,Diploma in IT
GR0666,Arjun Singh,arjun.singh48@example.com,+91 8932011737,Full Stack Development,RWR1 - Kotecha,2026-02-16,Nirma University,BBA
GR0667,Sneha Patel,sneha.patel37@example.com,+91 6278673259,Graphic | UI/UX,RWA2 - Navrangpura,2026-02-24,DDU,B.Tech Computer Science
GR0668,Kavya Sharma,kavya.sharma63@example.com,+91 9388808094,Full Stack Development,RWR1 - Kotecha,2026-02-02,MSU Baroda,MCA
GR0669,Shaurya Singh,shaurya.singh56@example.com,+91 9435138970,Graphic | Video Editing,RWJN1 - Junagadh,2026-02-16,Marwadi University,M.Sc IT
GR0670,Krishna Shah,krishna.shah45@example.com,+91 9923054708,Video Editing | 3D Animation,RW7 - Vesu,2026-02-23,MSU Baroda,B.Tech Computer Science
GR0671,Pooja Patel,pooja.patel84@example.com,+91 6463604261,Graphic | Video Editing,RW1 - A.K Road,2026-02-04,Silver Oak University,B.Com
GR0672,Riya Singh,riya.singh84@example.com,+91 8301472317,Video Editing | 3D Animation,RWA1 - Nikol,2026-02-28,Nirma University,B.Sc IT
GR0673,Sai Desai,sai.desai73@example.com,+91 7604177092,Full Stack Development,RW2 - Yogi Chowk,2026-02-19,L.D. College of Engineering,B.Sc IT
GR0674,Amit Vyas,amit.vyas30@example.com,+91 6050808959,Graphic | Video Editing,RWA2 - Navrangpura,2026-02-21,L.D. College of Engineering,B.Sc IT
GR0675,Ishaan Chauhan,ishaan.chauhan20@example.com,+91 9690647496,Video Editing | 3D Animation,RWNV1 - Navshari,2026-02-19,MSU Baroda,B.Com
GR0676,Suresh Chauhan,suresh.chauhan92@example.com,+91 8449274830,Full Stack Development,RW5 - Ved Road,2026-02-07,SVNIT,B.Sc IT
GR0677,Arjun Desai,arjun.desai56@example.com,+91 9405437160,Full Stack Development,RW8 - Dindoli,2026-02-20,DDU,Diploma in IT
GR0678,Maya Vyas,maya.vyas54@example.com,+91 9833344362,AI/ML & Data Science,RWA5 - Chandkheda,2026-02-17,VNSGU,MCA
GR0679,Vivaan Joshi,vivaan.joshi52@example.com,+91 6594550319,AI/ML & Data Science,RWA3 - Maninagar,2026-02-26,VNSGU,B.Sc IT
GR0680,Ishaan Chauhan,ishaan.chauhan35@example.com,+91 6319572673,Full Stack Development,RWBN - Bhavnagar,2026-02-07,Gujarat University,Diploma in IT
GR0681,Kavya Trivedi,kavya.trivedi92@example.com,+91 9565801427,Graphic | Video Editing,RWNV1 - Navshari,2026-02-27,VNSGU,B.Com
GR0682,Tara Shah,tara.shah43@example.com,+91 7491265807,Video Editing | 3D Animation,RW2 - Yogi Chowk,2026-02-15,Silver Oak University,B.Sc IT
GR0683,Krishna Patel,krishna.patel19@example.com,+91 9299346310,Graphic | Video Editing,RWA3 - Maninagar,2026-02-23,RK University,BCA
GR0684,Amit Parmar,amit.parmar74@example.com,+91 8973113552,Full Stack Development,RWNV1 - Navshari,2026-02-27,Gujarat University,MCA
GR0685,Aarav Singh,aarav.singh23@example.com,+91 6058104118,Graphic | Video Editing,RWAM1 - Amreli,2026-02-11,RK University,B.Com
GR0686,Rahul Patel,rahul.patel92@example.com,+91 7864873980,Graphic | Video Editing,RW7 - Vesu,2026-02-21,Nirma University,B.Tech Computer Science
GR0687,Diya Gupta,diya.gupta84@example.com,+91 6411576675,Video Editing | 3D Animation,RW8 - Dindoli,2026-02-24,RK University,B.Com
GR0688,Diya Verma,diya.verma28@example.com,+91 8889672001,Graphic | UI/UX,RWNV1 - Navshari,2026-02-14,L.D. College of Engineering,B.Tech Computer Science
GR0689,Sneha Gupta,sneha.gupta57@example.com,+91 7037536162,AI/ML & Data Science,RWA1 - Nikol,2026-02-14,DDU,Diploma in IT
GR0690,Diya Chauhan,diya.chauhan56@example.com,+91 9899356300,Full Stack Development,RWGN1 - Gandhinagar,2026-02-23,DDU,MCA
GR0691,Aditya Sharma,aditya.sharma65@example.com,+91 6294497057,AI/ML & Data Science,RW7 - Vesu,2026-02-24,MSU Baroda,MCA
GR0692,Neha Patel,neha.patel51@example.com,+91 7832568882,Video Editing | 3D Animation,RWA3 - Maninagar,2026-02-15,L.D. College of Engineering,BBA
GR0693,Isha Joshi,isha.joshi42@example.com,+91 6340435035,AI/ML & Data Science,RWGN1 - Gandhinagar,2026-02-27,Nirma University,BBA
GR0694,Suresh Gupta,suresh.gupta99@example.com,+91 6330478329,Full Stack Development,RWNV1 - Navshari,2026-02-04,Gujarat University,Diploma in IT
GR0695,Amit Rathod,amit.rathod68@example.com,+91 9160419154,Full Stack Development,RW5 - Ved Road,2026-02-04,MSU Baroda,BBA
GR0696,Tara Sharma,tara.sharma51@example.com,+91 8371709534,Video Editing | 3D Animation,RW6 - Adajan,2026-02-12,Marwadi University,MCA
GR0697,Pooja Patel,pooja.patel71@example.com,+91 8988439402,Video Editing | 3D Animation,RWAM1 - Amreli,2026-02-01,Silver Oak University,BCA
GR0698,Arjun Rathod,arjun.rathod11@example.com,+91 8100550889,Video Editing | 3D Animation,RW7 - Vesu,2026-02-17,DDU,BCA
GR0699,Shaurya Sharma,shaurya.sharma59@example.com,+91 6038417572,Video Editing | 3D Animation,RWA6 - Vastral,2026-02-04,Marwadi University,B.Sc IT
GR0700,Kriti Verma,kriti.verma22@example.com,+91 9715452020,AI/ML & Data Science,RWA1 - Nikol,2026-02-02,RK University,Diploma in IT
GR0701,Kavya Singh,kavya.singh84@example.com,+91 7794865396,Graphic | Video Editing,RWAM1 - Amreli,2026-02-24,MSU Baroda,M.Sc IT
GR0702,Shaurya Gupta,shaurya.gupta20@example.com,+91 6840375363,Graphic | Video Editing,RWVN1 - Vidhyanagar,2026-02-25,VNSGU,B.Tech Computer Science
GR0703,Sai Trivedi,sai.trivedi75@example.com,+91 9125466162,Video Editing | 3D Animation,RWMH - Maheshana,2026-02-21,VNSGU,Diploma in IT
GR0704,Aarav Joshi,aarav.joshi51@example.com,+91 6146677528,Graphic | UI/UX,RW2 - Yogi Chowk,2026-02-10,Silver Oak University,Diploma in IT
GR0705,Sai Verma,sai.verma57@example.com,+91 8343606153,Graphic | UI/UX,RW6 - Adajan,2026-02-24,SVNIT,B.Com
GR0706,Amit Chauhan,amit.chauhan54@example.com,+91 7107629818,Graphic | UI/UX,RW8 - Dindoli,2026-02-20,DDU,M.Sc IT
GR0707,Suresh Patel,suresh.patel45@example.com,+91 8369634989,Full Stack Development,RWAM1 - Amreli,2026-02-24,SVNIT,M.Sc IT
GR0708,Amit Rathod,amit.rathod36@example.com,+91 8461933742,Graphic | UI/UX,RWVN1 - Vidhyanagar,2026-02-20,Gujarat University,B.Com
GR0709,Ishaan Patel,ishaan.patel39@example.com,+91 6202277973,Graphic | UI/UX,RWBN - Bhavnagar,2026-02-03,MSU Baroda,BBA
GR0710,Aarav Parmar,aarav.parmar26@example.com,+91 9740075303,Graphic | Video Editing,RWVN1 - Vidhyanagar,2026-02-04,Marwadi University,B.Com
GR0711,Vivaan Joshi,vivaan.joshi71@example.com,+91 8206008549,Video Editing | 3D Animation,RWA2 - Navrangpura,2026-02-03,VNSGU,B.Sc IT
GR0712,Vihaan Singh,vihaan.singh38@example.com,+91 6249341133,Graphic | UI/UX,RWJN1 - Junagadh,2026-02-23,DDU,B.Tech Computer Science
GR0713,Sneha Gupta,sneha.gupta24@example.com,+91 6461094517,Graphic | UI/UX,RWVN1 - Vidhyanagar,2026-02-13,MSU Baroda,BBA
GR0714,Amit Chauhan,amit.chauhan59@example.com,+91 8692383764,Graphic | Video Editing,RW1 - A.K Road,2026-02-25,Silver Oak University,Diploma in IT
GR0715,Shaurya Verma,shaurya.verma44@example.com,+91 6315082654,Graphic | Video Editing,RWMH - Maheshana,2026-02-21,SVNIT,B.Sc IT
GR0716,Ishaan Desai,ishaan.desai54@example.com,+91 6449396005,AI/ML & Data Science,RWAM1 - Amreli,2026-02-17,RK University,B.Sc IT
GR0717,Ramesh Shah,ramesh.shah19@example.com,+91 9042846575,Video Editing | 3D Animation,RWA5 - Chandkheda,2026-02-18,MSU Baroda,M.Sc IT
GR0718,Amit Shah,amit.shah19@example.com,+91 6056815943,Video Editing | 3D Animation,RWA1 - Nikol,2026-02-12,VNSGU,BCA
GR0719,Kavya Vyas,kavya.vyas71@example.com,+91 8353683894,Graphic | Video Editing,RWA1 - Nikol,2026-02-27,RK University,B.Com
GR0720,Aditya Patel,aditya.patel20@example.com,+91 9540213848,AI/ML & Data Science,RWA6 - Vastral,2026-02-28,Silver Oak University,BBA
GR0721,Suresh Kumar,suresh.kumar94@example.com,+91 9772627177,Graphic | UI/UX,RWAM1 - Amreli,2026-02-07,RK University,BCA
GR0722,Sneha Verma,sneha.verma41@example.com,+91 9056261629,Full Stack Development,RWBH1 - Bharuch,2026-02-24,Silver Oak University,B.Sc IT
GR0723,Diya Kumar,diya.kumar77@example.com,+91 7372195919,Graphic | UI/UX,RWR1 - Kotecha,2026-02-18,Silver Oak University,Diploma in IT
GR0724,Rahul Vyas,rahul.vyas63@example.com,+91 6170043919,Video Editing | 3D Animation,RWBN - Bhavnagar,2026-02-23,Nirma University,MCA
GR0725,Kriti Gupta,kriti.gupta30@example.com,+91 7841393816,Graphic | Video Editing,RWA2 - Navrangpura,2026-02-20,RK University,MCA
GR0726,Krishna Patel,krishna.patel20@example.com,+91 6811267568,Full Stack Development,RWAM1 - Amreli,2026-02-09,DDU,MCA
GR0727,Amit Shah,amit.shah27@example.com,+91 7126467100,Full Stack Development,RW4 - Mota Varachha,2026-02-13,DDU,Diploma in IT
GR0728,Vivaan Parmar,vivaan.parmar52@example.com,+91 7869137662,Full Stack Development,RWSON - Online,2026-02-21,Silver Oak University,BBA
GR0729,Shaurya Sharma,shaurya.sharma37@example.com,+91 8042350743,Graphic | Video Editing,RWMH - Maheshana,2026-02-22,VNSGU,B.Sc IT
GR0730,Ramesh Verma,ramesh.verma77@example.com,+91 6214343031,AI/ML & Data Science,RWR1 - Kotecha,2026-02-06,L.D. College of Engineering,M.Sc IT
GR0731,Pooja Parmar,pooja.parmar69@example.com,+91 7616504375,Graphic | UI/UX,RW2 - Yogi Chowk,2026-02-07,SVNIT,MCA
GR0732,Maya Parmar,maya.parmar34@example.com,+91 7697061185,Video Editing | 3D Animation,RWA1 - Nikol,2026-02-26,RK University,BCA
GR0733,Aditya Rathod,aditya.rathod32@example.com,+91 7736867784,Graphic | Video Editing,RW5 - Ved Road,2026-02-07,SVNIT,B.Sc IT
GR0734,Pooja Chauhan,pooja.chauhan57@example.com,+91 7467793102,Graphic | Video Editing,RW5 - Ved Road,2026-02-28,L.D. College of Engineering,BBA
GR0735,Sai Patel,sai.patel23@example.com,+91 9258034762,Graphic | UI/UX,RW1 - A.K Road,2026-02-01,DDU,MCA
GR0736,Aditya Kumar,aditya.kumar74@example.com,+91 6564014999,AI/ML & Data Science,RWA5 - Chandkheda,2026-02-16,SVNIT,BCA
GR0737,Pooja Gupta,pooja.gupta16@example.com,+91 9610861152,Graphic | UI/UX,RW6 - Adajan,2026-02-02,SVNIT,B.Tech Computer Science
GR0738,Isha Kumar,isha.kumar89@example.com,+91 9884724489,Full Stack Development,RWA2 - Navrangpura,2026-02-02,Gujarat University,B.Com
GR0739,Maya Mehta,maya.mehta79@example.com,+91 8151495638,Video Editing | 3D Animation,RW5 - Ved Road,2026-02-11,MSU Baroda,B.Tech Computer Science
GR0740,Ayaan Gupta,ayaan.gupta90@example.com,+91 7746454241,Graphic | UI/UX,RWNV1 - Navshari,2026-02-18,VNSGU,BBA
GR0741,Arjun Sharma,arjun.sharma91@example.com,+91 9327189072,Graphic | UI/UX,RWSON - Online,2026-02-02,MSU Baroda,MCA
GR0742,Neha Mehta,neha.mehta81@example.com,+91 9993584990,Graphic | Video Editing,RW7 - Vesu,2026-02-03,L.D. College of Engineering,Diploma in IT
GR0743,Tara Kumar,tara.kumar95@example.com,+91 8248651383,Graphic | Video Editing,RWNV1 - Navshari,2026-02-14,DDU,B.Tech Computer Science
GR0744,Rahul Trivedi,rahul.trivedi78@example.com,+91 7381508734,Graphic | Video Editing,RW1 - A.K Road,2026-02-27,RK University,Diploma in IT
GR0745,Rahul Joshi,rahul.joshi42@example.com,+91 7631447139,AI/ML & Data Science,RWBH1 - Bharuch,2026-02-07,VNSGU,BCA
GR0746,Neha Trivedi,neha.trivedi99@example.com,+91 7920751084,Graphic | Video Editing,RWR2 - Mavdi,2026-02-11,L.D. College of Engineering,BCA
GR0747,Rahul Verma,rahul.verma37@example.com,+91 8750634110,Graphic | UI/UX,RWNV1 - Navshari,2026-02-03,VNSGU,B.Tech Computer Science
GR0748,Kavya Parmar,kavya.parmar36@example.com,+91 8448641331,Graphic | UI/UX,RWBH1 - Bharuch,2026-02-15,VNSGU,MCA
GR0749,Ayaan Rathod,ayaan.rathod74@example.com,+91 9099286608,Graphic | UI/UX,RWJN1 - Junagadh,2026-02-12,Nirma University,M.Sc IT
GR0750,Arjun Vyas,arjun.vyas70@example.com,+91 8410487915,Graphic | Video Editing,RW8 - Dindoli,2026-02-13,L.D. College of Engineering,B.Com
GR0751,Sai Patel,sai.patel32@example.com,+91 7338567900,AI/ML & Data Science,RWA3 - Maninagar,2026-02-10,Marwadi University,BBA
GR0752,Amit Kumar,amit.kumar48@example.com,+91 7883637014,Video Editing | 3D Animation,RWNV1 - Navshari,2026-02-22,Silver Oak University,Diploma in IT
GR0753,Tara Singh,tara.singh22@example.com,+91 8918701136,Graphic | Video Editing,RWR2 - Mavdi,2026-02-08,Silver Oak University,MCA
GR0754,Kriti Rathod,kriti.rathod14@example.com,+91 7621033559,Graphic | UI/UX,RW2 - Yogi Chowk,2026-02-27,MSU Baroda,BBA
GR0755,Amit Rathod,amit.rathod60@example.com,+91 9707388408,AI/ML & Data Science,RWNV1 - Navshari,2026-02-15,Gujarat University,M.Sc IT
GR0756,Vikram Kumar,vikram.kumar71@example.com,+91 9451909106,Full Stack Development,RWA2 - Navrangpura,2026-02-24,VNSGU,B.Tech Computer Science
GR0757,Isha Vyas,isha.vyas56@example.com,+91 7090901112,Graphic | Video Editing,RWVN1 - Vidhyanagar,2026-02-12,MSU Baroda,Diploma in IT
GR0758,Diya Joshi,diya.joshi22@example.com,+91 9615494302,Graphic | UI/UX,RW8 - Dindoli,2026-02-09,RK University,B.Tech Computer Science
GR0759,Arjun Gupta,arjun.gupta11@example.com,+91 7986886429,Graphic | UI/UX,RWA2 - Navrangpura,2026-02-26,Marwadi University,Diploma in IT
GR0760,Maya Shah,maya.shah51@example.com,+91 6491029452,Graphic | UI/UX,RW2 - Yogi Chowk,2026-02-10,Nirma University,MCA
GR0761,Suresh Mehta,suresh.mehta28@example.com,+91 6655209845,Full Stack Development,RW5 - Ved Road,2026-02-10,VNSGU,M.Sc IT
GR0762,Maya Rathod,maya.rathod63@example.com,+91 8230160089,AI/ML & Data Science,RW5 - Ved Road,2026-02-09,DDU,BBA
GR0763,Vikram Vyas,vikram.vyas71@example.com,+91 7844700855,Graphic | Video Editing,RWMH - Maheshana,2026-02-01,DDU,BCA
GR0764,Ayaan Singh,ayaan.singh93@example.com,+91 8315530069,AI/ML & Data Science,RWA5 - Chandkheda,2026-02-12,Gujarat University,BBA
GR0765,Tara Parmar,tara.parmar55@example.com,+91 9352219464,Graphic | Video Editing,RW5 - Ved Road,2026-02-05,Silver Oak University,M.Sc IT
GR0766,Diya Trivedi,diya.trivedi97@example.com,+91 9411714770,Full Stack Development,RWR2 - Mavdi,2026-02-01,Marwadi University,Diploma in IT
GR0767,Sai Gupta,sai.gupta97@example.com,+91 8936488633,Graphic | Video Editing,RWJN1 - Junagadh,2026-02-03,DDU,M.Sc IT
GR0768,Aarav Trivedi,aarav.trivedi54@example.com,+91 6533628769,Graphic | Video Editing,RWMH - Maheshana,2026-02-26,RK University,B.Com
GR0769,Kriti Mehta,kriti.mehta59@example.com,+91 7201722497,AI/ML & Data Science,RW7 - Vesu,2026-02-15,Silver Oak University,B.Com
GR0770,Vihaan Kumar,vihaan.kumar34@example.com,+91 7458295197,Video Editing | 3D Animation,RWJN1 - Junagadh,2026-02-25,Nirma University,BBA
GR0771,Diya Singh,diya.singh89@example.com,+91 7811063087,Video Editing | 3D Animation,RW2 - Yogi Chowk,2026-02-11,SVNIT,B.Sc IT
GR0772,Amit Patel,amit.patel48@example.com,+91 6393193373,Graphic | Video Editing,RWA2 - Navrangpura,2026-02-18,Silver Oak University,BBA
GR0773,Kavya Gupta,kavya.gupta13@example.com,+91 7968541140,Full Stack Development,RWA3 - Maninagar,2026-02-25,DDU,MCA
GR0774,Rahul Desai,rahul.desai30@example.com,+91 6357876293,Video Editing | 3D Animation,RW1 - A.K Road,2026-02-18,MSU Baroda,BBA
GR0775,Krishna Rathod,krishna.rathod11@example.com,+91 6232234768,AI/ML & Data Science,RW8 - Dindoli,2026-02-23,Marwadi University,B.Sc IT
GR0776,Aditya Chauhan,aditya.chauhan66@example.com,+91 9324311268,AI/ML & Data Science,RWA5 - Chandkheda,2026-02-08,SVNIT,BBA
GR0777,Pooja Mehta,pooja.mehta64@example.com,+91 9771953616,Full Stack Development,RWA2 - Navrangpura,2026-02-18,Silver Oak University,BBA
GR0778,Shaurya Chauhan,shaurya.chauhan63@example.com,+91 7094623351,AI/ML & Data Science,RWA5 - Chandkheda,2026-02-26,DDU,B.Sc IT
GR0779,Shaurya Kumar,shaurya.kumar27@example.com,+91 7973106800,Full Stack Development,RWA5 - Chandkheda,2026-02-22,RK University,B.Sc IT
GR0780,Diya Mehta,diya.mehta50@example.com,+91 6432357146,AI/ML & Data Science,RWBH1 - Bharuch,2026-02-04,L.D. College of Engineering,MCA
GR0781,Suresh Rathod,suresh.rathod69@example.com,+91 9179171720,Graphic | Video Editing,RWBN - Bhavnagar,2026-02-05,Gujarat University,Diploma in IT
GR0782,Suresh Sharma,suresh.sharma95@example.com,+91 9255450840,Full Stack Development,RW6 - Adajan,2026-02-23,Nirma University,BCA
GR0783,Kriti Vyas,kriti.vyas37@example.com,+91 6225995842,Full Stack Development,RWA5 - Chandkheda,2026-02-16,Marwadi University,BCA
GR0784,Krishna Singh,krishna.singh78@example.com,+91 8922178476,Video Editing | 3D Animation,RWR2 - Mavdi,2026-02-18,Marwadi University,M.Sc IT
GR0785,Neha Rathod,neha.rathod62@example.com,+91 7662028288,Graphic | Video Editing,RW8 - Dindoli,2026-02-04,Marwadi University,B.Tech Computer Science
GR0786,Rahul Gupta,rahul.gupta52@example.com,+91 6766395163,Full Stack Development,RWBN - Bhavnagar,2026-02-06,RK University,BCA
GR0787,Vivaan Gupta,vivaan.gupta58@example.com,+91 6957100890,AI/ML & Data Science,RW8 - Dindoli,2026-02-22,Nirma University,B.Tech Computer Science
GR0788,Ayaan Gupta,ayaan.gupta52@example.com,+91 7204268707,Full Stack Development,RWBN - Bhavnagar,2026-02-21,DDU,MCA
GR0789,Neha Verma,neha.verma65@example.com,+91 9054351869,Video Editing | 3D Animation,RWA1 - Nikol,2026-02-15,DDU,MCA
GR0790,Vivaan Verma,vivaan.verma52@example.com,+91 6270806638,AI/ML & Data Science,RW7 - Vesu,2026-02-27,MSU Baroda,B.Com
GR0791,Sai Parmar,sai.parmar24@example.com,+91 7889695588,AI/ML & Data Science,RWVN1 - Vidhyanagar,2026-02-07,SVNIT,B.Sc IT
GR0792,Tara Sharma,tara.sharma38@example.com,+91 6193961209,Graphic | Video Editing,RW1 - A.K Road,2026-02-08,Marwadi University,MCA
GR0793,Neha Patel,neha.patel12@example.com,+91 6690140733,Full Stack Development,RWA5 - Chandkheda,2026-02-11,L.D. College of Engineering,B.Tech Computer Science
GR0794,Neha Verma,neha.verma71@example.com,+91 8967713427,AI/ML & Data Science,RWJN1 - Junagadh,2026-02-16,SVNIT,Diploma in IT
GR0795,Kriti Trivedi,kriti.trivedi10@example.com,+91 7806967411,Full Stack Development,RWBN - Bhavnagar,2026-02-25,RK University,B.Sc IT
GR0796,Vikram Parmar,vikram.parmar85@example.com,+91 6749332316,Graphic | UI/UX,RWSON - Online,2026-02-04,RK University,BCA
GR0797,Amit Kumar,amit.kumar84@example.com,+91 6163745360,AI/ML & Data Science,RWBN - Bhavnagar,2026-02-12,VNSGU,Diploma in IT
GR0798,Ramesh Gupta,ramesh.gupta78@example.com,+91 7085616837,Graphic | UI/UX,RWA4 - Bopal,2026-02-10,Nirma University,B.Com
GR0799,Neha Patel,neha.patel75@example.com,+91 6307214604,Video Editing | 3D Animation,RWJN1 - Junagadh,2026-02-27,Marwadi University,B.Tech Computer Science
GR0800,Amit Sharma,amit.sharma98@example.com,+91 6275045449,AI/ML & Data Science,RWA1 - Nikol,2026-02-27,RK University,MCA
GR0801,Aditya Kumar,aditya.kumar86@example.com,+91 8889489124,AI/ML & Data Science,RWR2 - Mavdi,2026-02-09,RK University,BCA
